Iteration,Time (ms),Target Mean Absolute Deviation,Constraint Name,Short Name,Weight,Weight Type,Inequality,Rows,Mean,Mean Absolute,Median,Minimum,Maximum,L2 Norm,Energy,Standard Deviation,Root Mean Squared Error
10791926,30257,2.3548888053542805,Uncertain Slip Rate,UncertSlipRate,1.0,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.2182122534935822,0.6937545346485903,-0.22106431620749856,-4.807949708260154,6.997195768212864,2299.048594043285,2299.048594043285,0.9703744215729447,0.9944033914689018
10791926,30257,2.3548888053542805,Paleoseismic Event Rate,PaleoRate,1.0,NORMALIZED_BY_UNCERTAINTY,false,75,-0.6058944931445175,1.2688516644683419,-0.8287363521055255,-4.102851606037783,4.223363025323083,195.84130628908727,195.84130628908727,1.5081230325974715,1.6159261793744881
10791926,30257,2.3548888053542805,Uncertain MFD Equality,UncertMFDEquality,1.0,NORMALIZED_BY_UNCERTAINTY,false,34,3.700691168225206,5.102060216945909,-1.0,-5.935086411477514,8.522068829788886,568.8748853795332,568.8748853795332,4.582970708883001,5.784741009910231
22252946,61117,1.0730168191905374,Uncertain Slip Rate,UncertSlipRate,0.9663971812600821,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.36422082483191187,0.6726506068830705,-0.3205123359597295,-5.326663967407127,7.098706581447454,2090.039941342488,1951.937442128987,0.8755654332037437,0.9481254717888522
22252946,61117,1.0730168191905374,Paleoseismic Event Rate,PaleoRate,1.3069475651003635,NORMALIZED_BY_UNCERTAINTY,false,75,-0.8195706136933236,1.2109367470042307,-0.8748665123115033,-4.280674072578168,2.97900562921926,165.25231615593682,282.2694539951781,1.245939984041751,1.4843733409801225
22252946,61117,1.0730168191905374,Uncertain MFD Equality,UncertMFDEquality,2.6207495937582856,NORMALIZED_BY_UNCERTAINTY,false,34,0.588030144287269,1.3354631036843108,-1.0,-3.8448086010972538,1.9039208055557677,40.753147565974146,279.90600216913253,1.4763742942157219,1.5483035795570155
35914224,92265,0.842743987237894,Uncertain Slip Rate,UncertSlipRate,0.9394022650691156,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.34529732400230134,0.6593924003103144,-0.3016085790884718,-5.2507613842255125,7.334571308522344,2026.6090943136953,1788.4351347285458,0.8676135939628654,0.9336272412002912
35914224,92265,0.842743987237894,Paleoseismic Event Rate,PaleoRate,1.7045905344784986,NORMALIZED_BY_UNCERTAINTY,false,75,-0.7809008425241953,1.0892999730308344,-0.7677112798112763,-4.29902508109787,2.5405024771292157,137.51126307996304,399.5566987376666,1.1136487609269041,1.354061855209296
35914224,92265,0.842743987237894,Uncertain MFD Equality,UncertMFDEquality,3.5895718714240803,NORMALIZED_BY_UNCERTAINTY,false,34,0.23164301982952845,0.7795395883725333,-1.0,-2.3830996104551794,0.9912149795837568,14.427149419503795,185.89419855188066,0.9190672959819156,0.9212251886515618
48869761,123388,0.7671517197689182,Uncertain Slip Rate,UncertSlipRate,0.9215591470316975,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.33163941642910155,0.6584330043360279,-0.29383974940589735,-5.109865456596616,7.4855044473157815,2016.6088530934853,1712.6479445739856,0.8704595546980477,0.9313209148794102
48869761,123388,0.7671517197689182,Paleoseismic Event Rate,PaleoRate,2.1492822957828293,NORMALIZED_BY_UNCERTAINTY,false,75,-0.7165217516107151,0.9647461807766331,-0.6835809912206342,-4.275044365038572,2.139704618841244,113.2372745314248,523.0898951112268,1.004933895846552,1.2287515318752056
48869761,123388,0.7671517197689182,Uncertain MFD Equality,UncertMFDEquality,3.8287885578703196,NORMALIZED_BY_UNCERTAINTY,false,34,0.18920908106343656,0.6782759741940934,-0.9999999999999999,-2.022625585486412,0.8288128874853056,10.722719499471205,157.19101275360944,0.7950675364947156,0.7941965788463504
61554025,154487,0.7307373876346441,Uncertain Slip Rate,UncertSlipRate,0.908174396677209,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.32229997001176564,0.6602225077296224,-0.29033574265508905,-5.124921122026557,7.904884295638411,2026.0388130215981,1671.0377808967773,0.8762805134049981,0.9334958721039402
61554025,154487,0.7307373876346441,Paleoseismic Event Rate,PaleoRate,2.5638359874228724,NORMALIZED_BY_UNCERTAINTY,false,75,-0.6607004412817906,0.8705454713801578,-0.5989847130319312,-4.151578534328524,1.7978882205392852,96.12021036636224,631.8226505470283,0.9254716101119402,1.1320789746677702
61554025,154487,0.7307373876346441,Uncertain MFD Equality,UncertMFDEquality,3.8296126079051187,NORMALIZED_BY_UNCERTAINTY,false,34,0.20249071036126876,0.661444183794152,-0.9999999999999999,-1.929340308206173,0.8141882055241291,10.13446939045995,148.63144630053446,0.7680098916255718,0.7721044348158803
75613241,185631,0.7099115810701819,Uncertain Slip Rate,UncertSlipRate,0.897614614078998,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.3152672722953916,0.6613077423763236,-0.2916652857754053,-5.104254493011058,8.491264734163309,2040.3832562411478,1643.9612647835136,0.8823409731898335,0.9367946393061565
75613241,185631,0.7099115810701819,Paleoseismic Event Rate,PaleoRate,2.9097887958620334,NORMALIZED_BY_UNCERTAINTY,false,75,-0.6193217765601032,0.8021596644656936,-0.5591403630543526,-3.9727857068283714,1.53560965751563,84.58429956777161,716.1643392381939,0.8684977699068477,1.0619748871341645
