Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
253,0.0012712500000000002,4.5908E-4
254,0.00143253,4.5191E-4
255,0.00131247,4.3642999999999997E-4
256,0.0017325,4.3181000000000003E-4
257,0.0017325,4.3852999999999996E-4
258,3.87E-4,1.5717999999999998E-4
259,3.33E-4,1.4846E-4
260,9.524700000000001E-4,5.940499999999999E-4
261,0.0019125000000000001,6.9138E-4
262,0.0024525000000000003,5.3553E-4
263,0.0020700000000000002,5.3325E-4
264,0.0016875,5.309700000000001E-4
265,0.0024525000000000003,5.1003E-4
266,0.002385,5.4424E-4
267,0.0016274700000000002,5.500199999999999E-4
268,9.000000000000001E-4,4.5571E-4
269,6.3E-4,2.0204E-4
270,6.3E-4,2.0204E-4
271,6.3E-4,2.0204E-4
272,6.3E-4,2.0204E-4
273,6.3E-4,2.0204E-4
274,6.3E-4,2.0204E-4
275,6.3E-4,2.0204E-4
276,6.3E-4,2.0204E-4
277,6.3E-4,2.0204E-4
278,6.3E-4,2.0204E-4
279,6.3E-4,2.0204E-4
280,6.3E-4,2.0204E-4
281,6.3E-4,2.0204E-4
282,6.3E-4,2.0204E-4
283,6.3E-4,2.0204E-4
284,6.3E-4,2.0204E-4
285,6.3E-4,2.0204E-4
286,6.3E-4,2.0204E-4
287,6.3E-4,2.0204E-4
288,6.3E-4,2.0204E-4
289,6.3E-4,2.0204E-4
290,6.3E-4,2.0204E-4
291,6.3E-4,2.0204E-4
292,6.3E-4,2.0204E-4
293,6.3E-4,2.0204E-4
294,6.3E-4,2.0204E-4
295,6.3E-4,2.0204E-4
296,6.3E-4,2.0204E-4
297,6.3E-4,2.0204E-4
298,6.3E-4,2.0204E-4
299,6.3E-4,2.0204E-4
300,6.3E-4,2.0204E-4
301,6.3E-4,2.0204E-4
302,6.3E-4,2.0204E-4
303,6.3E-4,2.0204E-4
304,6.3E-4,2.0204E-4
305,6.3E-4,2.0204E-4
306,7.2E-4,2.5255E-4
307,7.2E-4,2.5255E-4
308,7.2E-4,2.5255E-4
309,7.2E-4,2.5255E-4
310,7.2E-4,2.5255E-4
311,7.2E-4,2.5255E-4
312,7.2E-4,2.5255E-4
313,7.2E-4,2.5255E-4
314,7.2E-4,2.5255E-4
315,7.2E-4,2.5255E-4
316,7.2E-4,2.5255E-4
317,6.3E-4,2.0204E-4
318,6.3E-4,2.0204E-4
319,6.3E-4,2.0204E-4
320,6.3E-4,2.0204E-4
321,6.3E-4,2.0204E-4
322,6.3E-4,2.0204E-4
323,6.3E-4,2.0204E-4
324,6.3E-4,2.0204E-4
325,6.3E-4,2.0204E-4
326,6.3E-4,2.0204E-4
327,6.3E-4,2.0204E-4
328,6.3E-4,2.0204E-4
329,6.3E-4,2.0204E-4
330,6.3E-4,2.0204E-4
331,6.3E-4,2.0204E-4
332,6.3E-4,2.0204E-4
333,6.3E-4,2.0204E-4
334,6.3E-4,2.0204E-4
335,6.3E-4,2.0204E-4
336,6.3E-4,2.0204E-4
337,6.3E-4,2.0204E-4
338,6.3E-4,2.0204E-4
339,6.3E-4,2.0204E-4
340,6.3E-4,2.0204E-4
341,6.3E-4,2.0204E-4
342,6.3E-4,2.0204E-4
343,6.3E-4,2.0204E-4
344,6.3E-4,2.0204E-4
345,4.5000000000000004E-4,2.0204E-4
346,4.5000000000000004E-4,2.0204E-4
347,4.5000000000000004E-4,2.0204E-4
348,4.5000000000000004E-4,2.0204E-4
349,4.5000000000000004E-4,2.0204E-4
350,4.5000000000000004E-4,2.0204E-4
351,4.5000000000000004E-4,2.0204E-4
352,4.5000000000000004E-4,2.0204E-4
353,4.5000000000000004E-4,2.0204E-4
354,4.5000000000000004E-4,2.0204E-4
355,4.5000000000000004E-4,2.0204E-4
356,4.5000000000000004E-4,2.0204E-4
357,4.5000000000000004E-4,2.0204E-4
358,4.5000000000000004E-4,2.0204E-4
359,4.5000000000000004E-4,2.0204E-4
360,4.5000000000000004E-4,2.0204E-4
361,7.2E-4,2.5255E-4
362,7.2E-4,2.5255E-4
363,7.2E-4,2.5255E-4
364,7.2E-4,2.5255E-4
365,7.2E-4,2.5255E-4
366,7.2E-4,2.5255E-4
367,7.2E-4,2.5255E-4
368,7.2E-4,2.5255E-4
369,7.2E-4,2.5255E-4
370,7.2E-4,2.5255E-4
371,7.2E-4,2.5255E-4
372,7.2E-4,2.5255E-4
373,7.2E-4,2.5255E-4
374,7.2E-4,2.5255E-4
375,7.2E-4,2.5255E-4
376,7.2E-4,2.5255E-4
377,7.2E-4,2.5255E-4
378,7.2E-4,2.5255E-4
379,6.3E-4,2.0204E-4
380,6.3E-4,2.0204E-4
381,6.3E-4,2.0204E-4
382,6.3E-4,2.0204E-4
383,6.3E-4,2.0204E-4
384,6.3E-4,2.0204E-4
385,6.3E-4,2.0204E-4
386,6.3E-4,2.0204E-4
387,6.3E-4,2.0204E-4
388,6.3E-4,2.0204E-4
389,6.3E-4,2.0204E-4
390,6.3E-4,2.0204E-4
391,6.3E-4,2.0204E-4
392,7.2E-4,2.5255E-4
393,7.2E-4,2.5255E-4
394,7.2E-4,2.5255E-4
395,7.2E-4,2.5255E-4
396,7.2E-4,2.5255E-4
397,7.2E-4,2.5255E-4
398,7.2E-4,2.5255E-4
399,7.2E-4,2.5255E-4
400,3.33E-4,1.6632E-4
401,2.61E-4,1.5593E-4
402,5.265000000000001E-4,2.9893E-4
403,3.645E-4,3.0335000000000003E-4
404,3.105E-4,3.1703E-4
405,0.0018000000000000002,0.0025102
406,0.0018000000000000002,0.0025102
407,0.0018000000000000002,0.0025102
408,0.0018000000000000002,0.0025102
409,0.0018000000000000002,0.0025102
410,0.0018000000000000002,0.0025102
411,3.6E-4,1.0102E-4
412,3.6E-4,1.0102E-4
413,0.0027,7.5765E-4
414,0.0027,7.5765E-4
415,0.0027,7.5765E-4
416,3.33E-4,1.5978999999999999E-4
417,3.258E-4,1.6225999999999998E-4
418,3.2399999999999996E-4,1.639E-4
419,2.97E-4,1.5978999999999999E-4
420,0.00135,0.0015536
421,0.00128997,0.0014906
422,0.0011700000000000002,0.0013647000000000002
423,7.65E-4,0.0010918000000000002
424,7.65E-4,0.0010918000000000002
425,1.35E-4,7.3554E-4
426,1.71E-4,6.876600000000001E-4
427,2.2500000000000002E-4,6.1583E-4
