Iteration,Time (ms),Target Mean Absolute Deviation,Constraint Name,Short Name,Weight,Weight Type,Inequality,Rows,Mean,Mean Absolute,Median,Minimum,Maximum,L2 Norm,Energy,Standard Deviation,Root Mean Squared Error
9351757,30286,2.4402371102423577,Uncertain Slip Rate,UncertSlipRate,1.0,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.22862571010036914,0.5736377964487869,-0.17857123154716936,-10.652173913043478,7.859821086703728,1902.3809463033817,1902.3809463033817,0.8753789093987809,0.9045597625372547
9351757,30286,2.4402371102423577,Paleoseismic Event Rate,PaleoRate,1.0,NORMALIZED_BY_UNCERTAINTY,false,65,-0.7705186771775832,1.2972260385977084,-0.9348130099541141,-4.274259994578752,5.260411624343533,166.75365442528658,166.75365442528658,1.4151149321318366,1.6016993592157365
9351757,30286,2.4402371102423577,Uncertain MFD Equality,UncertMFDEquality,1.0,NORMALIZED_BY_UNCERTAINTY,false,34,4.985175563595946,5.4498474956805785,-1.0,-3.9497114227193704,7.669445739254003,544.2332475492252,544.2332475492252,2.758505774773777,5.658066846907349
21636217,61107,1.124207293203732,Uncertain Slip Rate,UncertSlipRate,0.9613686058600357,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.4485822280489852,0.5662339132851718,-0.29544294587095826,-10.652173913043478,4.84887144834326,1779.4776090184762,1644.6458722672364,0.7512545798876498,0.8748523952966774
21636217,61107,1.124207293203732,Paleoseismic Event Rate,PaleoRate,1.4018829265531967,NORMALIZED_BY_UNCERTAINTY,false,65,-1.1019818348347479,1.2976793557833006,-1.039728092838758,-4.675525649472781,2.7385956646886296,150.65688007625835,296.0823114420065,1.0586195491976813,1.5224316585710373
21636217,61107,1.124207293203732,Uncertain MFD Equality,UncertMFDEquality,2.873400033807633,NORMALIZED_BY_UNCERTAINTY,false,34,1.5087086105427234,1.5087086105427234,-0.18993829417172203,0.6201234116565559,2.8585838053339447,45.713390737331686,377.42930802621254,0.6622859239687315,1.6398240712188985
34298662,92298,0.8747877370100569,Uncertain Slip Rate,UncertSlipRate,0.9201447382203433,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.5265457802250293,0.6186496785965947,-0.37770243070254045,-10.652173913043478,3.456193447093358,1981.6054344216454,1677.7586190483946,0.7584855931471594,0.9232028014767238
34298662,92298,0.8747877370100569,Paleoseismic Event Rate,PaleoRate,2.031251584363871,NORMALIZED_BY_UNCERTAINTY,false,65,-1.0576757112471435,1.1533182023264439,-0.9783494282868427,-4.322588232151879,1.3982329750507645,125.05097134960153,515.9581817944832,0.9043031432153097,1.3870331999221135
34298662,92298,0.8747877370100569,Uncertain MFD Equality,UncertMFDEquality,4.48918031335442,NORMALIZED_BY_UNCERTAINTY,false,34,0.8523953301071319,0.8523953301071319,-0.3583495798953488,0.28330084020930235,1.6819589574409641,15.74350440316967,317.2747491281652,0.4604129819904949,0.9623349179490985
47767017,123460,0.7870566737515783,Uncertain Slip Rate,UncertSlipRate,0.8926114394095839,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.5469188895275809,0.6457903620105805,-0.40168336496763624,-10.652173913043478,2.8644082278143927,2099.5411911353535,1672.8203233658348,0.7775325719288831,0.9504825278628363
47767017,123460,0.7870566737515783,Paleoseismic Event Rate,PaleoRate,2.690433089872086,NORMALIZED_BY_UNCERTAINTY,false,65,-0.925583878532313,0.9854045141298898,-0.8689398814134442,-3.6886266689923883,0.8834656299022724,97.99364347578951,709.3201494288261,0.8130554344075704,1.227841404665988
47767017,123460,0.7870566737515783,Uncertain MFD Equality,UncertMFDEquality,5.111772133265649,NORMALIZED_BY_UNCERTAINTY,false,34,0.7299751451142645,0.7299751451142645,-0.38199206717656176,0.23601586564687643,1.472522945960928,11.710243995503482,305.99118560467446,0.4070903526295962,0.8299625787277641
61261104,154581,0.7482064956379302,Uncertain Slip Rate,UncertSlipRate,0.8738211470160201,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.5585183950552803,0.6695835924542566,-0.414134638196309,-10.65217391304348,2.853778114006175,2200.2743655564877,1680.048968835587,0.7974385937831656,0.9734357945690914
61261104,154581,0.7482064956379302,Paleoseismic Event Rate,PaleoRate,3.2534474194676686,NORMALIZED_BY_UNCERTAINTY,false,65,-0.8090676012716668,0.86195030821061,-0.6824117121723484,-3.1016604598010957,0.6749019894410446,77.90976396162505,824.6686274194313,0.7433180367324932,1.0948112865949866
61261104,154581,0.7482064956379302,Uncertain MFD Equality,UncertMFDEquality,5.320345615363374,NORMALIZED_BY_UNCERTAINTY,false,34,0.713085586248924,0.713085586248924,-0.3988128410593247,0.2023743178813506,1.414284196053567,11.136317796614577,315.2254742471706,0.3946493610031457,0.8093685918343485
75131223,185768,0.7246396558834961,Uncertain Slip Rate,UncertSlipRate,0.8616479326080825,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.5646614495724057,0.6840239932390516,-0.4369272028486366,-10.652173913043478,2.83670842239493,2288.6428357244904,1699.1734866781796,0.8167490617982817,0.9927911644337113
75131223,185768,0.7246396558834961,Paleoseismic Event Rate,PaleoRate,3.63990295589085,NORMALIZED_BY_UNCERTAINTY,false,65,-0.7284648778425051,0.7802347917972979,-0.581367747178355,-2.7345309189680247,0.5618071115812451,65.38059570799635,866.2205513522641,0.6947079604694976,1.0029233861988458
