91704,48
92174,48
92178,48
92360,48
92365,48
92370,48
92549,48
92702,48
92704,48
92705,48
92707,48
92708,48
92709,48
92710,48
93127,48
93136,48
93138,48
93139,48
93140,48
93142,48
93146,48
93148,48
93151,48
93284,48
93291,48
93293,48
93295,48
93304,48
93486,48
93615,48
93617,48
93618,48
93619,48
93624,48
93994,48
93997,48
93999,48
94002,48
94003,48
94009,48
94011,48
94013,48
94154,48
94156,48
94157,48
94160,48
94454,48
94460,48
94462,48
94465,48
94804,48
