Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (43 parents),Rupture Rate Minimization,Uncertain MFD Equality
2791760386,6510707,18213393,999995,1809,1572.0023,1572.0023,0.0,0.0,881.4966,469.63693,4.516348,0.19720694,216.15524
2805388224,6541904,18250948,1001561,1769,1571.9313,1571.9313,0.0,0.0,881.46185,469.56732,4.5140314,0.19710512,216.1909
2818675167,6573080,18289195,1003182,1790,1571.9637,1571.9637,0.0,0.0,881.3699,469.6006,4.51427,0.19707966,216.28195
2833031312,6604235,18325616,1004747,1762,1571.9529,1571.9529,0.0,0.0,881.38745,469.62442,4.509647,0.19707492,216.23419
2846203547,6635441,18363995,1006456,1774,1571.8811,1571.8811,0.0,0.0,881.3971,469.5623,4.5053096,0.19687448,216.2195
2859459079,6666559,18404041,1008182,1772,1571.8221,1571.8221,0.0,0.0,881.3586,469.55447,4.511433,0.19695315,216.2007
2875048370,6697768,18446448,1010030,1743,1571.7035,1571.7035,0.0,0.0,881.3106,469.5126,4.5027204,0.19690472,216.1807
2888298382,6728967,18481936,1011567,1739,1571.6714,1571.6714,0.0,0.0,881.2772,469.50668,4.498997,0.19684826,216.19159
2902631864,6760179,18520739,1013188,1793,1571.5973,1571.5973,0.0,0.0,881.2315,469.52362,4.498745,0.19680232,216.14659
2915340872,6791395,18558360,1014879,1756,1571.5166,1571.5166,0.0,0.0,881.2029,469.50317,4.501901,0.19680743,216.11186
2932488458,6822580,18597120,1016517,1748,1571.5702,1571.5702,0.0,0.0,881.187,469.478,4.5072255,0.19674666,216.20116
2944359241,6853799,18632841,1018121,1787,1571.5231,1571.5231,0.0,0.0,881.1715,469.45123,4.5089602,0.19672376,216.19458
2957357953,6884947,18668484,1019652,1776,1571.4573,1571.4573,0.0,0.0,881.21124,469.36053,4.5078235,0.19668442,216.18094
2969773135,6916155,18705463,1021229,1738,1571.3947,1571.3947,0.0,0.0,881.11884,469.3854,4.5028434,0.19661137,216.19092
2983219904,6947309,18742843,1022814,1746,1571.3275,1571.3275,0.0,0.0,881.155,469.29678,4.5024753,0.19660889,216.17657
2997601687,6978479,18778239,1024307,1769,1571.2648,1571.2648,0.0,0.0,881.0953,469.27414,4.4912314,0.19656618,216.2076
3009962697,7009688,18815482,1025874,1742,1571.2509,1571.2509,0.0,0.0,881.02216,469.3201,4.488374,0.19633242,216.22395
3022125320,7040951,18849518,1027332,1714,1571.1733,1571.1733,0.0,0.0,880.989,469.30423,4.490467,0.19639343,216.19318
3034928169,7072117,18886473,1028907,1713,1571.1293,1571.1293,0.0,0.0,881.01227,469.2684,4.487156,0.19634445,216.16507
3047713137,7103279,18923764,1030514,1724,1571.0402,1571.0402,0.0,0.0,880.9602,469.24796,4.4810915,0.19636646,216.15453
3061522892,7134443,18959612,1031995,1749,1571.0215,1571.0215,0.0,0.0,880.8955,469.26416,4.4821687,0.19633023,216.18323
3074894252,7165652,18994630,1033381,1719,1571.0444,1571.0444,0.0,0.0,880.89935,469.2879,4.477925,0.19632849,216.18294
3089686227,7196803,19034291,1035123,1748,1571.0278,1571.0278,0.0,0.0,880.8075,469.3798,4.4799385,0.19642547,216.16414
3101076537,7227923,19067391,1036533,1736,1571.0365,1571.0365,0.0,0.0,880.80566,469.39117,4.4678516,0.19641103,216.17543
