Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
200,0.011263689994812013,0.0
201,0.011263689994812013,0.0
202,0.01082292938232422,0.0
203,0.007621676921844483,0.0
204,0.007524144172668457,0.0
205,0.00811411190032959,0.0
206,0.01137662410736084,0.0
207,0.012174090385437012,0.0
208,0.012174090385437012,0.0
209,0.010941892623901368,0.0
210,0.010843050003051758,0.0
211,0.011534081459045411,0.0
212,0.012235165596008301,0.0
213,0.012335317611694336,0.0
214,0.012050475120544434,0.0
215,0.010930514335632325,0.0
216,0.010986650466918945,0.0
217,0.010373079299926757,0.0
218,0.012395084381103516,0.0
219,0.012395084381103516,0.0
220,0.011130249977111817,0.0
221,0.009747356414794923,0.0
222,0.009747356414794923,0.0
223,0.009747356414794923,0.0
224,0.011273850440979004,0.0
225,0.011273850440979004,0.0
226,0.011273850440979004,0.0
227,0.01264488697052002,0.0
228,0.011176712989807129,0.0
229,0.011417448997497559,0.0
230,0.014323884010314942,0.0
231,0.012430669784545899,0.0
232,0.010849288940429688,0.0
233,0.011417448997497559,0.0
234,0.011922881126403809,0.0
235,0.011640802383422851,0.0
236,0.008459901809692383,0.0
237,0.010039531707763671,0.0
238,0.010039531707763671,0.0
239,0.012065624237060547,0.0
240,0.011984880447387696,0.0
241,0.011704648971557617,0.0
242,0.010164233207702636,0.0
243,0.011704648971557617,0.0
244,0.013175902366638183,0.0
245,0.013568534851074218,0.0
246,0.011848249435424806,0.0
247,0.010427577018737793,0.0
248,0.01134915828704834,0.0
249,0.01259947967529297,0.0
250,0.011991848945617676,0.0
251,0.013251970291137696,0.0
252,0.011991848945617676,0.0
253,0.011991848945617676,0.0
254,0.012135449409484864,0.0
255,0.013304326057434082,0.0
256,0.012135449409484864,0.0
257,0.011784855842590333,0.0
258,0.011780901908874512,0.0
259,0.015016356468200685,0.0
260,0.015016356468200685,0.0
261,0.010332843780517579,0.0
262,0.009030022621154786,0.0
263,0.009030022621154786,0.0
264,0.012128771781921387,0.0
265,0.00792122220993042,0.0
266,0.008215099334716798,0.0
267,0.008492114067077637,0.0
268,0.006148561000823975,0.0
269,0.009241230010986328,0.0
270,0.00859027862548828,0.0
271,0.00859027862548828,0.0
272,0.0055686841011047365,0.0
273,0.0055686841011047365,0.0
274,0.009346834182739258,0.0
275,0.00982164764404297,0.0
276,0.00982164764404297,0.0
277,0.008688444137573243,0.0
278,0.009346834182739258,0.0
279,0.014300543785095215,0.0
280,0.014300543785095215,0.0
281,0.014300543785095215,0.0
282,0.009452437400817871,0.0
283,0.009452437400817871,0.0
284,0.009558040618896485,0.0
285,0.014460311889648438,0.0
286,0.009858304977416993,0.0
287,0.009602631568908691,0.0
288,0.005400918006896973,0.0
289,0.01107618522644043,0.0
290,0.013252800941467285,0.0
291,0.009117109298706055,0.0
292,0.013252800941467285,0.0
293,0.013252800941467285,0.0
294,0.016702281951904298,0.0
295,0.016780906677246094,0.0
296,0.016702281951904298,0.0
297,0.016702281951904298,0.0
298,0.016702281951904298,0.0
299,0.020318405151367187,0.0
300,0.020318405151367187,0.0
