Rupture Index,Average Slip (m)
2986,7.09215802266004
2987,7.438266331508485
2988,7.768811842869371
2989,8.085861422898885
2990,8.391117285612975
2991,8.68568708601071
2992,8.970468162342708
2993,9.24634072540838
2994,9.514158592857669
2995,9.774672594756005
2996,10.028404143282371
2997,7.9298943980384
2998,8.31684222937101
2999,8.686405508400542
3000,9.040871166543697
3001,9.38213856542986
3002,9.71145257614309
3003,10.029832853035508
3004,10.338264788047333
3005,10.63770976656237
3006,10.929011837576217
3007,11.212720151941504
3008,11.489217175542985
3009,11.759109995991297
3010,12.023009526090394
3011,12.281234777825016
3012,12.534122381230626
3013,12.781965605249274
3014,13.02502109610108
3015,13.263562325113508
3016,13.49785616990503
3017,13.728142235185995
3018,13.95463353462009
3019,14.177492195433976
3020,14.396873318871396
3021,14.61289701980844
3022,14.825715707519308
3023,15.035482431478354
3024,15.242333732137178
3025,15.446374020360619
3026,15.647715631064319
3027,15.846474073826354
3028,16.042744332244073
3029,16.236604595990293
3030,16.42813530183448
3031,16.617411505435747
3032,16.8045054569614
3033,16.989496138217973
3034,17.172443729550313
3035,17.35341166072584
3036,17.532452927997955
3037,17.70963256953019
3038,17.88501997476857
3039,18.058662724618976
3040,18.23059413607518
3041,18.400879200931865
3042,18.56957397544831
3043,18.736729497349273
3044,18.90238244169694
3045,19.066569612778782
3046,19.22932565503541
3047,19.39068498407752
3048,19.550687918222522
3049,19.709367165327084
3050,19.866752973109442
3051,20.022869682551416
3052,20.17774514361381
3053,20.331406014141606
3054,20.48389944651238
3055,20.63518783510976
3056,20.785200760343123
3057,20.93409837578627
3058,21.08200570175434
3059,21.228954055596574
3060,21.37491447529611
3061,21.43294567117614
3062,9.515980841476507
3063,9.904286844400476
3064,10.278112466169441
3065,10.638843018193857
3066,10.98761758749882
3067,11.325503942077388
3068,11.653559642607629
3069,11.972702860718195
3070,12.283517358844284
3071,12.586438016182383
3072,12.882127070848194
3073,13.17124349883872
3074,13.454126446253225
3075,13.731155642767591
3076,14.002669192130863
3077,14.268957504236896
3078,14.53031277933142
3079,14.787015740664671
3080,14.997519755335297
3081,15.205114370869156
3082,15.409899005737135
3083,15.611971699476802
3084,15.81140268802249
3085,16.008295932025742
3086,16.20275967838452
3087,16.394890172605354
3088,16.584756662232216
3089,16.772438245853536
3090,16.958019281565473
3091,17.14156703159533
3092,17.32313483946585
3093,17.50277974170666
3094,17.68055518703981
3095,17.856513312497125
3096,18.030713811592
3097,18.203199793429047
3098,18.374018421147
3099,18.54320792077249
3100,18.710818735701597
3101,18.87690624138289
3102,19.0415058996721
3103,19.204640269953714
3104,19.36636255388967
3105,19.52671807360367
3106,19.685747922908874
3107,19.84348001147339
3108,19.999942794730273
3109,20.155163064925347
3110,20.309167763416433
3111,20.461989816775326
3112,20.613655216111635
3113,20.764187900311097
3114,20.943420763670307
3115,21.12109514419774
3116,21.297247704209
3117,21.471937631295123
3118,21.64513607459868
3119,21.816783663226026
3120,21.958687382848215
3121,22.09973844224402
3122,22.239963200570617
3123,22.379330637459432
3124,22.434763879759863
3125,10.988113010657136
3126,11.381633135433686
3127,11.761893891522341
3128,12.078139090369506
3129,12.38627682335781
3130,12.687001694974954
3131,12.980723942966968
3132,13.267735850856754
3133,13.54856405517697
3134,13.823749235175725
3135,14.093541203944435
3136,14.358238688586399
3137,14.618109496774075
3138,14.873383169135968
3139,15.124297208811456
3140,15.371083538125937
3141,15.573694867882521
3142,15.773708330780705
3143,15.971204003694348
3144,16.166262055014403
3145,16.35893706849805
3146,16.549317336147844
3147,16.737496391954917
3148,16.923557152930385
3149,17.10755725326653
3150,17.28956462898207
3151,17.469653031776375
3152,17.647880274119775
3153,17.824291215555448
3154,17.998934806850897
3155,18.17185697896356
3156,18.34310281526131
3157,18.51272515484776
3158,18.680761058781822
3159,18.847251865695974
3160,19.012230508104082
3161,19.17574211422403
3162,19.337836903478507
3163,19.49854591483281
3164,19.6578878007492
3165,19.815911346601926
3166,19.97265785288745
3167,20.128164678796228
3168,20.282456461256512
3169,20.435558520097235
3170,20.587494687847837
3171,20.738289074006076
3172,20.88797177504912
3173,21.03656621537198
3174,21.184093917093605
3175,21.359803562413614
3176,21.534042678037835
3177,21.7068443765628
3178,21.878264047133566
3179,22.048270835533287
3180,22.21680399264679
3181,22.356168747588967
3182,22.494727559386906
3183,22.632505190309868
3184,22.769470066021878
3185,22.823955778132994
3186,12.336249078501343
3187,12.638130200495887
3188,12.93293247500349
3189,13.221229093691944
3190,13.50333583963584
3191,13.779466513047588
3192,14.050070066512994
3193,14.315618116102975
3194,14.576308897511318
3195,14.832393400535905
3196,15.084097566935629
3197,15.331614380048814
3198,15.575148062442981
3199,15.8149005306335
3200,16.01189683712042
3201,16.206503072693103
3202,16.398787258577517
3203,16.58881834146732
3204,16.776641084606858
3205,16.962333781744693
3206,17.14598050520282
3207,17.327655575062135
3208,17.507409152124286
3209,17.68530192427516
3210,17.861400706832818
3211,18.03575713448416
3212,18.208410520536535
3213,18.379404496584822
3214,18.5487800318178
3215,18.716577535683605
3216,18.88284527251016
3217,19.047616277254193
3218,19.210927988965643
3219,19.37280979655613
3220,19.53330323772636
3221,19.69245502952153
3222,19.85029322272214
3223,20.006833839598556
3224,20.162122638002334
3225,20.316198162262744
3226,20.469095209459017
3227,20.620836180133935
3228,20.771444244727462
3229,20.920941203350896
3230,21.069349215557704
3231,21.21669641751467
3232,21.363004458369744
3233,21.508293186784034
3234,21.68137560662508
3235,21.853050892097592
3236,22.023349683814143
3237,22.192324698166598
3238,22.35994373710604
3239,22.526145166122994
3240,22.66360776442865
3241,22.800298314683804
3242,22.936240448289986
3243,23.071402238511727
3244,23.125176568159187
3245,13.221587894222997
3246,13.503723253427763
3247,13.780047921392901
3248,14.050741557110682
3249,14.316218384597986
3250,14.576918778801694
3251,14.833017873052551
3252,15.084744985396096
3253,15.332306932198794
3254,15.57587991568429
3255,15.815652754042437
3256,16.051813383757224
3257,16.245937148178854
3258,16.43777280371806
3259,16.62738271253015
3260,16.814830528787397
3261,17.000156389545417
3262,17.183433823439383
3263,17.364742370436648
3264,17.544152225504043
3265,17.721709970857003
3266,17.897472802661344
3267,18.071504178875944
3268,18.243852745748043
3269,18.414555134603763
3270,18.583652394119465
3271,18.75118307918463
3272,18.917185319221762
3273,19.081705136025693
3274,19.244773595083192
3275,19.40642622053238
3276,19.56669066172721
3277,19.725606682800677
3278,19.88321926432904
3279,20.039554981442617
3280,20.194628561090116
3281,20.34848425116485
3282,20.501159221839778
3283,20.652686992043467
3284,20.80308884991307
3285,20.95238689454465
3286,21.100601911878556
3287,21.247755086698874
3288,21.39387357125469
3289,21.53897812468367
3290,21.683087756083285
3291,21.854785897493397
3292,22.025109564518175
3293,22.194088153037978
3294,22.361773023999856
3295,22.52813132106645
3296,22.693100990574898
3297,22.829558320727788
3298,22.965261138470797
3299,23.100232499364555
3300,23.234440311332524
3301,23.28783816763634
3302,1.5860983157939035
3303,1.9420890248602378
3304,2.2423526786188894
3305,2.506825789625157
3306,3.171455085334757
3307,3.5457534556917487
3308,3.8840988944880857
3309,4.19522839823436
3310,4.485014118967953
3311,4.757362683344501
3312,5.014873888476373
3313,4.75783227675353
3314,5.138861525130992
3315,5.493817914042078
3316,5.827345320235958
3317,6.1426676593386
3318,6.442384119145824
3319,6.728625851719175
3320,7.00319186227732
3321,7.26755103708161
3322,7.522649819848973
3323,4.197746629132109
3324,6.344287758647568
3325,6.729374224394408
3326,7.09344037084943
3327,7.4395149991152
3328,7.770046444505226
3329,8.08708269448674
3330,8.392317179530504
3331,8.686853697246903
3332,8.971598049257773
3333,9.247464028659586
3334,9.5152995758015
3335,9.77588168343051
3336,10.029681974269922
3337,7.931044252474742
3338,8.317991114417532
3339,8.687570579954366
3340,9.04203870313618
3341,9.383286804004733
3342,9.71257480925233
3343,10.030941044114039
3344,10.339387119250787
3345,10.638868570103995
3346,10.930242117369637
3347,11.21401992404306
3348,11.490584895820193
3349,11.760553843181627
3350,12.024505229179502
3351,12.282751357186632
3352,12.535656546372284
3353,9.383916492808494
3354,9.777527447709705
3355,10.156038175393865
3356,10.520965293024105
3357,10.873554883594203
3358,11.158733812460905
3359,11.43677995073711
3360,11.708313327869362
3361,11.973664780990465
3362,12.233067644739034
3363,12.486994309725146
3364,12.735899016016141
3365,12.979999086589842
3366,13.219571784705355
3367,13.45486688474145
3368,13.68608840650352
3369,13.913435191014326
3370,14.137101477295209
3371,14.313465959332815
3372,10.816007471734103
3373,11.159373362634762
3374,11.492392966166623
3375,11.762577877341393
3376,12.026671672226577
3377,12.285173779636663
3378,12.538322859554487
3379,12.78627521823445
3380,13.029424969449364
3381,13.268157752515826
3382,13.502639038621215
3383,13.733097293386772
3384,13.959739410862305
3385,14.182732313971904
3386,14.402241400843938
3387,14.61843067202502
3388,14.789056217262095
3389,14.957725473955165
3390,15.12449296663198
3391,15.28942043839371
3392,15.452543412941784
3393,15.61392218475188
3394,11.816291546845454
3395,12.079233709768738
3396,12.336550535662209
3397,12.588691010616412
3398,12.835855471858956
3399,13.078168012326646
3400,13.315988837134066
3401,13.549673535866317
3402,13.779365113376388
3403,14.005270520638948
3404,14.22757761176761
3405,14.446436771319027
3406,14.661998366800331
3407,14.874412704940617
3408,15.042134862715216
3409,15.207997508695211
3410,15.372050085130738
3411,15.534349459427139
3412,15.694926988979663
3413,15.853838675155002
3414,16.011143771984287
3415,16.166896403449186
3416,16.321132825586425
3417,16.473895545487434
3418,16.625234743631136
3419,1.5861051561355515
3420,1.9422476223912046
3421,2.242767270829086
3422,2.507632556514314
3423,3.172169530589301
3424,3.546900030007232
3425,3.885384102606809
3426,4.19651328458143
3427,4.486402737085502
3428,4.7587147744246465
3429,5.016131821004836
3430,4.759058552126345
3431,5.14007540054364
3432,5.4950680423051494
3433,5.828542105588822
3434,6.143787349195471
3435,6.44345671144544
3436,6.7296844285766
3437,7.00422045697448
3438,7.2685328957106465
3439,7.523584334355372
3440,4.0449880274462755
3441,6.345359785592311
3442,6.73039419711654
3443,7.09441330967383
3444,7.44047974154536
3445,7.771031207788423
3446,8.088057576526866
3447,8.393251388346284
3448,8.687751111165099
3449,8.972487638373206
3450,9.248364196332702
3451,9.51623813224793
3452,9.776892185246698
3453,10.030742538095547
3454,7.771643225429905
3455,8.166196648177744
3456,8.542420076236047
3457,8.902711039435053
3458,9.249092890387429
3459,9.58298657719635
3460,9.905552177364983
3461,10.156114739662547
3462,10.400635145727913
3463,10.63964478470504
3464,10.8733717605783
3465,11.101990261468952
3466,11.325924151605289
3467,11.545550607009039
3468,11.761033700625326
3469,11.972619323847713
3470,9.181423716876626
3471,9.583401986434227
3472,9.969284505119404
3473,10.279812398636157
3474,10.581156472860329
3475,10.816079364219332
3476,11.045999981094525
3477,11.271332810266667
3478,11.492219704107178
3479,11.70876108878576
3480,11.92130255511683
3481,12.130153909141422
3482,12.335428939646059
3483,12.5373244882769
3484,12.736021689142715
3485,12.93165870555698
3486,13.124362892478548
3487,13.314259571502735
3488,13.454881827951311
3489,10.341000449440736
3490,10.640685984224557
3491,10.932086999416194
3492,11.159624796733851
3493,11.382608108334276
3494,11.601404833032873
3495,11.816123034204592
3496,12.026833962159458
3497,12.233850687707024
3498,12.437454765626477
3499,12.637739255488386
3500,12.834880244563347
3501,13.029040381471159
3502,13.220341936709497
3503,13.408897965625256
3504,13.594820725171074
3505,13.732570301988572
3506,13.86893736494881
3507,14.003956376297293
3508,14.137668798599261
3509,14.270095583503869
3510,14.401274382713085
3511,1.5862854281123
3512,1.9426839399579428
3513,2.243363037555355
3514,2.5084472911762243
3515,3.1728626925786445
3516,3.5476883515839956
3517,3.8862878886128907
3518,4.1973419137859205
3519,4.487173764181856
3520,4.759420368114683
3521,5.016777080819415
3522,4.759777233265185
3523,5.140767626319502
3524,5.495685379555807
3525,5.829099245860858
3526,6.144318003178864
3527,6.444019579516724
3528,6.730300831158061
3529,7.004854031834991
3530,7.269139622086155
3531,7.524162131840186
3532,3.365735878861246
3533,6.144373447729586
3534,6.541228694567747
3535,6.915228890472846
3536,7.26989869146775
3537,7.607954705173022
3538,7.9315559854095525
3539,8.242539304390288
3540,8.542227000454147
3541,8.831702809656136
3542,9.042633899169957
3543,9.248760337488703
3544,9.45049057078786
3545,9.64796910678964
3546,7.5252759245790735
3547,7.932154152323644
3548,8.319049438331277
3549,8.688666125210336
3550,9.043250421626016
3551,9.317218636839337
3552,9.583313242188513
3553,9.77804397660675
3554,9.968975977118857
3555,10.156411001671199
3556,10.340416747774846
3557,10.521057019522337
3558,10.698591949534467
3559,10.873260881877837
3560,11.045121909644356
3561,11.214328355476468
3562,8.761064376675058
3563,9.112770292943232
3564,9.451457011759153
3565,9.71391904160535
3566,9.969430844305075
3567,10.15676137838692
3568,10.340703012135782
3569,10.521517964850627
3570,10.69924639850621
3571,10.873927300874655
3572,11.045792095872107
3573,11.215054825514033
3574,11.381756005483362
3575,11.546030118274338
3576,11.708008868039919
3577,11.867782809605998
3578,12.025426361721289
3579,12.18101622990601
3580,12.283617382628067
3581,1.5864919762831196
3582,1.9430822497299995
3583,2.2437475741289097
3584,2.508747470052893
3585,3.1732783323794136
3586,3.5479215094797363
3587,3.886481131274098
3588,4.1975630255124745
3589,4.4873014377757094
3590,4.759510927112315
3591,5.016895244651024
3592,4.487706193841577
3593,4.890006887034605
3594,5.261810558408607
3595,5.609120198501031
3596,5.936075852815865
3597,6.2458682251497
3598,6.5409239377184445
3599,6.823164017553855
3600,7.094226613270212
3601,7.355318191581713
3602,5.829148755831883
3603,6.246046915454501
3604,6.636745570985972
3605,7.005606439618314
3606,7.355902730727284
3607,7.690183172808438
3608,8.01055476538331
3609,8.242671845595503
3610,8.468417360017073
3611,8.615560653468485
3612,8.760246156317049
3613,8.902644282410272
3614,9.042765430845296
3615,7.183040294188759
3616,7.525170772913885
3617,7.852322985588484
3618,8.166308004273258
3619,8.468686728371923
3620,8.688573245869154
3621,8.90301955454242
3622,9.043094003425546
3623,9.181044368841533
3624,9.317013332012634
3625,9.450992968824004
3626,9.583003908094492
3627,9.71318070770092
3628,9.84165849095364
3629,9.9684369606929
3630,10.093602096953653
3631,1.5866267008441186
3632,1.9432964240961013
3633,2.243950853549965
3634,2.5087770355078143
3635,1.1219395586666572
3636,2.7484120752575576
3637,3.1734415383181047
3638,3.5478267377086063
3639,3.886195102838289
3640,4.197461555261711
3641,4.487280810913686
3642,4.759458839970056
3643,4.045149339823062
3644,4.487377169022165
3645,4.889889231635508
3646,5.261803070128121
3647,5.609086820798976
3648,5.936029385501116
3649,6.245805207652448
3650,6.540848616536345
3651,6.823143832025147
3652,7.005031381344286
3653,5.379984315826728
3654,5.829062721577217
3655,6.2459217697738225
3656,6.541110463063107
3657,6.82347137380936
3658,7.094531513276817
3659,7.355607830682093
3660,7.524635421876044
3661,7.689960407922717
3662,7.771269232606066
3663,7.851744715771124
3664,7.931433228227324
3665,8.010307849046605
3666,1.5849604914388968
3667,1.9410798181763613
3668,2.241313753830894
3669,2.5059827159797767
3670,3.1699951279560143
3671,3.5442851111408613
3672,3.882513614164639
3673,4.19374363200483
3674,4.483724006532425
3675,4.7560259682923
3676,5.013424581990904
3677,4.755882483876089
3678,5.137152996580051
3679,5.49230490681783
3680,5.825775963556049
3681,6.140977479763788
3682,6.440613731233109
3683,6.726923477691972
3684,7.00170014956475
3685,7.266125738743124
3686,7.521159936777533
3687,6.342924290230403
3688,6.727918850481814
3689,7.09182588175038
3690,7.437783762191781
3691,7.768355436697782
3692,8.085607078746019
3693,8.390909002322333
3694,8.685360896271623
3695,8.970006282298604
3696,9.2458320669143
3697,9.513696555228263
3698,9.774205254289834
3699,10.027762854646054
3700,7.929536130773897
3701,8.316328585560122
3702,8.685910066492484
3703,9.040586701475897
3704,9.381897275189823
3705,9.71108818827121
3706,10.029327339224713
3707,10.33772500886514
3708,10.637245423074686
3709,10.928530768258394
3710,11.212038347244654
3711,11.4884446940054
3712,11.758420497879325
3713,12.022330186710986
3714,12.280550483985522
3715,12.53340902917696
3716,12.781192139905718
3717,13.02419994817173
3718,13.262722973355894
3719,13.497021502355507
3720,13.727326687601147
3721,13.95381619947394
3722,14.176659112433825
3723,14.395987711007981
3724,14.611965977199457
3725,14.824757536735278
3726,15.034508380986678
3727,15.241331162258598
3728,15.445345908756517
3729,15.646675265964012
3730,15.845420554153902
3731,16.041665628735714
3732,16.23549621447342
3733,16.4269922219894
3734,16.61623039223276
3735,16.8032939713918
3736,16.98824691828652
3737,17.171156234295594
3738,17.352078154012162
3739,17.53108087836598
3740,17.70823681033509
3741,17.883596149638088
3742,18.057194543918158
3743,18.229099484151117
3744,18.399369300367802
3745,18.56805713200372
3746,18.735201513321094
3747,18.900841011368605
3748,19.06501192353862
3749,19.2277502324648
3750,19.389097794203806
3751,19.549088715246484
3752,19.707754554219463
3753,19.865120853641148
3754,20.021216636640776
3755,20.176069670845624
3756,20.32972832334962
3757,20.482155513207555
3758,20.63328108737024
3759,20.783267137073818
3760,20.932240271642115
3761,21.08023265926228
3762,21.227215733328787
3763,21.28564960768195
3764,9.515453633615671
3765,9.903966768918016
3766,10.277837537894234
3767,10.6384540989335
3768,10.987083620272347
3769,11.324946832497238
3770,11.653093306179299
3771,11.97220822735747
3772,12.282808893939018
3773,12.585633534103644
3774,12.881406368575803
3775,13.170516096576357
3776,13.453386642421405
3777,13.73039410843884
3778,14.001861558090878
3779,14.268110219259748
3780,14.529446485487671
3781,14.743628460954294
3782,14.954747912185182
3783,15.162914302219477
3784,15.368234894748076
3785,15.570788003366566
3786,15.77068557044764
3787,15.968043290463818
3788,16.16296413729994
3789,16.355523228082813
3790,16.54580526306907
3791,16.73389989234599
3792,16.919879092362056
3793,17.103800437456794
3794,17.28572497611691
3795,17.465709876771626
3796,17.643810755074693
3797,17.82009066561967
3798,17.99459568812528
3799,18.167375833487725
3800,18.338471915443876
3801,18.507936957375303
3802,18.67582882639867
3803,18.842185130056965
3804,19.00703032774402
3805,19.170419739172797
3806,19.33240061534297
3807,19.493015839583332
3808,19.652294894205458
3809,19.810267737570104
3810,19.966962578414318
3811,20.12240771038354
3812,20.276637405212984
3813,20.429678875205113
3814,20.581557207941117
3815,20.762366716353263
3816,20.94157727820002
3817,21.119227235012225
3818,21.29537755678401
3819,21.47000036653135
3820,21.64303698327167
3821,21.786072439919987
3822,21.92823386230202
3823,22.069548354857574
3824,22.209985176083393
3825,22.265840029224265
3826,11.04493277582808
3827,11.436394397230277
3828,11.761395076711509
3829,12.077616698198238
3830,12.385838074509703
3831,12.686534911512538
3832,12.980053532628784
3833,13.266972681617016
3834,13.54787880542087
3835,13.823056169590883
3836,14.092834966469553
3837,14.357510415520562
3838,14.617335867176461
3839,14.872570318335672
3840,15.123464939511113
3841,15.329349469153316
3842,15.532509728491233
3843,15.7330334622367
3844,15.93100794196671
3845,16.126493972062722
3846,16.319586106956702
3847,16.510383776789183
3848,16.69897524574402
3849,16.885422804126595
3850,17.06979887693484
3851,17.252181491552715
3852,17.432632269772924
3853,17.61119949141806
3854,17.787935373924338
3855,17.962888888925065
3856,18.136107976635127
3857,18.307648259015252
3858,18.47754925068466
3859,18.64585465770015
3860,18.812599564207154
3861,18.977831265352286
3862,19.141602086503582
3863,19.303944870042603
3864,19.464879859708613
3865,19.62445765031207
3866,19.782721189991488
3867,19.939709368563566
3868,20.095448162613724
3869,20.249964176842337
3870,20.403282457316173
3871,20.555428275714988
3872,20.706432892243992
3873,20.85632078624989
3874,21.005114473570817
3875,21.182308835517343
3876,21.357996016707638
3877,21.532210592123306
3878,21.705009521075088
3879,21.876362764936665
3880,22.046210128263958
3881,22.18664649647019
3882,22.326257410785903
3883,22.465068295029102
3884,22.603047796789248
3885,22.65793371205064
3886,12.33577348874455
3887,12.637630956424518
3888,12.93251227214745
3889,13.22078117222521
3890,13.502691377239044
3891,13.778731687494561
3892,14.049409277530545
3893,14.314948864777616
3894,14.575626051905907
3895,14.83168840982531
3896,15.0833478381865
3897,15.330825825157174
3898,15.574339886110884
3899,15.774340716767501
3900,15.971841696799988
3901,16.166917130240375
3902,16.359641820577306
3903,16.550065655063744
3904,16.738272162603593
3905,16.924350377470375
3906,17.108379130686004
3907,17.290412502210533
3908,17.470514987945343
3909,17.64875705270678
3910,17.8251935811001
3911,17.99986680391095
3912,18.172823154329148
3913,18.34410621656352
3914,18.5137588653083
3915,18.681831781400145
3916,18.84836012521813
3917,19.013383396842055
3918,19.176932857936492
3919,19.33905194729559
3920,19.499789238475554
3921,19.65917436436618
3922,19.81722473870903
3923,19.973987727077215
3924,20.129503337295965
3925,20.283807727154375
3926,20.436924483905376
3927,20.58887791925204
3928,20.739690912832128
3929,20.889386660486398
3930,21.037994341441166
3931,21.18553654912379
3932,21.332034022525004
3933,21.50653501453209
3934,21.679594872322706
3935,21.851245553156364
3936,22.02154120003599
3937,22.19045032494309
3938,22.35791175663711
3939,22.49640236305219
3940,22.63410271964792
3941,22.771037062193656
3942,22.907173647893423
3943,22.961332598739656
3944,13.22117686563908
3945,13.50328470272378
3946,13.779416400893155
3947,14.050020919525732
3948,14.315569880778463
3949,14.57626152486263
3950,14.832346845794182
3951,15.084051789047653
3952,15.331569341215697
3953,15.57510372784561
3954,15.81485686815103
3955,16.011853711827662
3956,16.206460465249894
3957,16.398745150733106
3958,16.58877671598822
3959,16.77659992514968
3960,16.96229307287888
3961,17.14594023236433
3962,17.32761572447556
3963,17.507369710698775
3964,17.685262879586123
3965,17.86136204709596
3966,18.0357188484843
3967,18.208372597570325
3968,18.379366926440312
3969,18.548742804742982
3970,18.71654064235893
3971,18.882808704042485
3972,19.047580025123917
3973,19.210892045016735
3974,19.37277415296191
3975,19.533267886996917
3976,19.692419964494395
3977,19.85025843651457
3978,20.006799325572608
3979,20.16208838980605
3980,20.316164173802807
3981,20.469061474882984
3982,20.620802693800144
3983,20.771411001195712
3984,20.92090819737309
3985,21.069316442068768
3986,21.2166638716353
3987,21.362972135387867
3988,21.508261082146024
3989,21.681343758280494
3990,21.853019293952475
3991,22.023318330008077
3992,22.192293583094234
3993,22.35991285528639
3994,22.526114512155925
3995,22.663577296390237
3996,22.800268029306405
3997,22.936210342414096
3998,23.07137230900967
3999,23.125146708254633
4000,1.5852244996245775
4001,1.9414875463063483
4002,2.2417415004648884
4003,2.506399122589204
4004,3.1710256174615457
4005,3.5453154735659456
4006,3.88368128211746
4007,4.195043722861174
4008,4.4850352218763545
4009,4.7573104052037705
4010,5.014657101396684
4011,4.757390944271224
4012,5.138765211317205
4013,5.493890031840954
4014,5.827284236544999
4015,6.142409136278951
4016,6.441993779446202
4017,6.7282668875176945
4018,7.003012072960921
4019,7.267402646614349
4020,7.522379170390254
4021,6.344354968837254
4022,6.729283816236336
4023,7.093148065880131
4024,7.439085248632141
4025,7.769638054060329
4026,8.086863292744864
4027,8.392127181407668
4028,8.686538099057264
4029,8.971174092465859
4030,9.247015769345838
4031,9.514948147024171
4032,9.775525404749851
4033,10.029137061413882
4034,7.930738830130684
4035,8.317543309135567
4036,8.687123216172486
4037,9.041776303508277
4038,9.383056985815324
4039,9.712230876632683
4040,10.030482425145847
4041,10.338915676372842
4042,10.638507734603815
4043,10.929862672241315
4044,11.213438253795571
4045,11.489920970932305
4046,11.759948306758123
4047,12.023877909528393
4048,12.282114842369182
4049,12.53501945478732
4050,9.450274718406714
4051,9.841380102736148
4052,10.217551718867174
4053,10.580257542121911
4054,10.873131805609002
4055,11.158296987610958
4056,11.436444290624591
4057,11.707959099565322
4058,11.97312001560486
4059,12.232444018974302
4060,12.486424002733608
4061,12.735306738693666
4062,12.97939676534684
4063,13.218967654847889
4064,13.454243924157511
4065,13.68544274828188
4066,13.912774822453743
4067,14.091947110941723
4068,14.26885918804416
4069,10.87378815380976
4070,11.21529100465887
4071,11.491992670890273
4072,11.762163478302432
4073,12.026352476336529
4074,12.284836184990752
4075,12.53780262864959
4076,12.785678575558999
4077,13.028878406197354
4078,13.267589235886584
4079,13.502060032299818
4080,13.73251575504709
4081,13.959138981610163
4082,14.182109266249634
4083,14.401603446080198
4084,14.574767606931035
4085,14.745888200949064
4086,14.915024487055083
4087,15.082242729593467
4088,15.247582326121865
4089,15.411107529814952
4090,15.572885422440807
4091,11.815902224576503
4092,12.078830174595664
4093,12.336239357835014
4094,12.5883615557509
4095,12.835347300366799
4096,13.077584686860448
4097,13.315454036633824
4098,13.549116831632658
4099,13.778797735592716
4100,14.004700284238822
4101,14.22698848631415
4102,14.445825097236355
4103,14.661371714823058
4104,14.831503259882211
4105,14.99969521057357
4106,15.16600120206525
4107,15.330482125972765
4108,15.493172777486528
4109,15.654132703185606
4110,15.813424526556352
4111,15.971105475212378
4112,16.127214511301407
4113,16.281796768835356
4114,16.434904996574424
4115,16.586581313018332
4116,1.5855989465199563
4117,1.9421134485987386
4118,2.2427709899850354
4119,2.507439779474847
4120,3.172401077425519
4121,3.546807026671921
4122,3.8851455068267726
4123,4.196598930352178
4124,4.48653545820076
4125,4.758698718321585
4126,5.015943016628294
4127,4.758728060438984
4128,5.140125700924664
4129,5.495181897254208
4130,5.828485686556753
4131,6.143554187636666
4132,6.443118601673009
4133,6.729355843194785
4134,7.004048634735023
4135,7.268386956952885
4136,7.523326350899418
4137,6.345439406420639
4138,6.730311826795029
4139,7.094162215458795
4140,7.440116014646345
4141,7.770654865385292
4142,8.087834805028084
4143,8.393058056069222
4144,8.687458759670577
4145,8.972103802074475
4146,9.24798332082077
4147,9.515988075100898
4148,9.776615211357054
4149,10.03026334587902
4150,7.851953241556072
4151,8.242532640908555
4152,8.615373982692454
4153,8.972854931677336
4154,9.316653867790103
4155,9.64812793405832
4156,9.905204498518831
4157,10.155767908127496
4158,10.400406352310396
4159,10.63939027091086
4160,10.872929705053313
4161,11.101485088770813
4162,11.32546479238895
4163,11.545056443489456
4164,11.760528417480714
4165,11.972124870011978
4166,9.317081151764711
4167,9.713549426346102
4168,10.03199645729848
4169,10.340564939239997
4170,10.580830994073882
4171,10.81575369609554
4172,11.045784555335038
4173,11.271092560791375
4174,11.491801454006211
4175,11.70828209639168
4176,11.92086613841072
4177,12.129683562548593
4178,12.334947185941248
4179,12.536852306594637
4180,12.735549249518039
4181,12.931176266936014
4182,13.123868588908556
4183,13.266509117430056
4184,13.407617295891695
4185,10.401471500066839
4186,10.699389619984222
4187,10.931771969186995
4188,11.159309154551384
4189,11.382399053336892
4190,11.60117141908903
4191,11.815716249642653
4192,12.02636763822635
4193,12.233425420959387
4194,12.436996040724853
4195,12.637269026436512
4196,12.834419010113038
4197,13.02857856730408
4198,13.219870033208007
4199,13.408414151564402
4200,13.548059158118711
4201,13.686264787051792
4202,13.823068208853563
4203,13.958513527551924
4204,14.09262392596613
4205,14.225439371528601
4206,14.357002616934837
4207,1.5861401890279974
4208,1.942806977235817
4209,2.2436867215573693
4210,2.50850849380012
4211,3.173231312718284
4212,3.5477513390955524
4213,3.8859987845456887
4214,4.1973845431718875
4215,4.487247698075446
4216,4.759344794669875
4217,5.016580481912209
4218,4.759419172085103
4219,5.1407332804093615
4220,5.495723834278276
4221,5.828998847801646
4222,6.144100702525749
4223,6.443720627291668
4224,6.729975282240665
4225,7.004639826919036
4226,7.26894799429654
4227,7.523903239965151
4228,3.8862996630015365
4229,6.245979373204789
4230,6.63663902611066
4231,7.005427556288414
4232,7.355648458260988
4233,7.68987456831807
4234,8.010246295023904
4235,8.318307193922609
4236,8.615310082790561
4237,8.831411084685989
4238,9.04235380154546
4239,9.248587301582253
4240,9.450285893183583
4241,9.647607370181731
4242,7.690491533377984
4243,8.088953907570884
4244,8.468619245134011
4245,8.832042351703851
4246,9.112362910257493
4247,9.384268117582796
4248,9.583044397754472
4249,9.77778494593741
4250,9.96881544260189
4251,10.156220550533519
