Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (52 parents),Rupture Rate Minimization,Uncertain MFD Equality
926194963,2147359,5341083,236217,1058,4655.118,4655.118,0.0,0.0,2768.36,867.98126,31.11927,0.4374574,987.22003
939494341,2178504,5369793,236967,1055,4654.273,4654.273,0.0,0.0,2767.867,867.5635,31.06178,0.4387248,987.3419
953724073,2209635,5395890,237630,1052,4653.9204,4653.9204,0.0,0.0,2768.2817,867.346,31.077448,0.43875378,986.77637
966170408,2240764,5420851,238288,1048,4653.152,4653.152,0.0,0.0,2767.7354,867.07574,31.104044,0.43820846,986.7987
981061909,2271855,5447921,238983,1061,4652.7407,4652.7407,0.0,0.0,2767.7913,866.8103,31.09072,0.43887943,986.6098
995743189,2303027,5474225,239662,1016,4652.1353,4652.1353,0.0,0.0,2767.439,866.7125,31.106392,0.43931574,986.43787
1010602864,2334167,5500890,240320,1034,4651.802,4651.802,0.0,0.0,2767.389,866.4583,31.193628,0.4384967,986.3223
1023232415,2365307,5526213,241036,1049,4651.217,4651.217,0.0,0.0,2767.329,866.0219,31.167418,0.43802676,986.2603
1039024890,2396435,5555368,241843,1047,4650.6543,4650.6543,0.0,0.0,2766.9387,865.8082,31.197432,0.43880346,986.2712
1051845093,2427555,5582053,242514,1033,4650.2295,4650.2295,0.0,0.0,2766.867,865.61566,31.217396,0.4409397,986.08856
1064688587,2458668,5607827,243220,1019,4649.9478,4649.9478,0.0,0.0,2767.1592,865.3828,31.130474,0.44070157,985.8345
1078390744,2489815,5634317,243865,1038,4649.192,4649.192,0.0,0.0,2766.7488,864.9273,31.159916,0.4412356,985.9147
1091995329,2520963,5660000,244538,1032,4648.966,4648.966,0.0,0.0,2766.8013,864.61194,31.154902,0.44152606,985.95624
1104413031,2552111,5685205,245202,1027,4648.52,4648.52,0.0,0.0,2766.9124,864.31934,31.092934,0.44079664,985.75464
1118207935,2583256,5710201,245810,997,4647.8643,4647.8643,0.0,0.0,2766.7922,864.1426,31.073256,0.4414867,985.41504
1134696694,2614331,5736033,246446,1004,4647.3213,4647.3213,0.0,0.0,2766.3594,863.77734,31.036346,0.4403616,985.7079
1148900987,2645451,5762254,247088,989,4647.205,4647.205,0.0,0.0,2766.5315,863.79675,31.04437,0.4404976,985.3918
1164566252,2676577,5786756,247720,975,4646.8135,4646.8135,0.0,0.0,2766.3274,863.59985,31.014505,0.44195792,985.43
1177102710,2707679,5809952,248275,1007,4646.4155,4646.4155,0.0,0.0,2766.3037,863.4199,31.024311,0.44292808,985.22485
