Iteration,Time (ms),Target Mean Absolute Deviation,Constraint Name,Short Name,Weight,Weight Type,Inequality,Rows,Mean,Mean Absolute,Median,Minimum,Maximum,L2 Norm,Energy,Standard Deviation,Root Mean Squared Error
12248384,31020,3.0817237489728964,Uncertain Slip Rate,UncertSlipRate,1.0,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.3742888312633142,0.7640426567707999,-0.37136171861400913,-6.6775923265591075,7.430026430552648,2677.113395812525,2677.113395812525,1.005877562628529,1.0730548084114109
12248384,31020,3.0817237489728964,Paleoseismic Event Rate,PaleoRate,1.0,NORMALIZED_BY_UNCERTAINTY,false,75,-0.8002958516293129,1.3214524219771664,-0.9913296827753788,-3.9990946072594906,4.678763406502577,200.51022407526392,200.51022407526392,1.4354334278816863,1.6350748161282567
12248384,31020,3.0817237489728964,Uncertain MFD Equality,UncertMFDEquality,1.0,NORMALIZED_BY_UNCERTAINTY,false,34,6.580682955022033,7.159676168170724,-1.0,-4.921442311763864,10.519606782502933,966.2200592296665,966.2200592296665,3.7916722943418053,7.538996887672346
25268665,61970,1.4273788924883333,Uncertain Slip Rate,UncertSlipRate,0.9632462362465439,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.6377460679176862,0.8492331895988021,-0.5363762757254402,-6.905930999590571,7.338509811374901,3147.0112455042135,2919.9333358068016,0.973262858654696,1.1634230631514832
25268665,61970,1.4273788924883333,Paleoseismic Event Rate,PaleoRate,1.2615260688107819,NORMALIZED_BY_UNCERTAINTY,false,75,-1.1094119590469746,1.4304712277307592,-1.2631771236586673,-4.375670719433452,2.7001057064156773,209.3906056132583,333.2342651891549,1.2578455868018226,1.6708904037997556
25268665,61970,1.4273788924883333,Uncertain MFD Equality,UncertMFDEquality,2.936413104881667,NORMALIZED_BY_UNCERTAINTY,false,34,2.0024322601354387,2.0024322601354387,0.010290408828718456,1.020580817657437,2.926888838700993,73.90952607355625,637.2865088523607,0.5991677464526955,2.0850945256264586
39335714,93172,1.1688005381057938,Uncertain Slip Rate,UncertSlipRate,0.9319822710898242,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.7288583999243278,0.8938661107127946,-0.6071440617937734,-6.524695183903578,6.994298213456396,3394.595742981272,2948.5151535700115,0.9639534590673613,1.2083216375522252
39335714,93172,1.1688005381057938,Paleoseismic Event Rate,PaleoRate,1.5841366568637143,NORMALIZED_BY_UNCERTAINTY,false,75,-1.103510404426867,1.3501071749646103,-1.1187480861355825,-4.4051062802653975,2.352613286757203,189.63510944551075,475.8872112340941,1.1525821099590974,1.5901157586604013
39335714,93172,1.1688005381057938,Uncertain MFD Equality,UncertMFDEquality,4.362675601511172,NORMALIZED_BY_UNCERTAINTY,false,34,1.2624283286399767,1.2624283286399767,-0.2686171091763172,0.46276578164736554,2.2899410041319643,32.78527443716777,624.000108921534,0.5964449153616073,1.3887208341230846
53050104,124320,1.0724375388790428,Uncertain Slip Rate,UncertSlipRate,0.9113318144184894,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.764315839233043,0.9154011735909141,-0.6237705306740092,-6.423046207342333,7.013315635732912,3532.8945589307436,2934.1596416912653,0.9673408457029183,1.232689961618731
53050104,124320,1.0724375388790428,Paleoseismic Event Rate,PaleoRate,1.9037477846292121,NORMALIZED_BY_UNCERTAINTY,false,75,-1.0559212993497142,1.255406408951327,-1.088419974701467,-4.383311774157836,2.0496275970648665,168.07763079638366,609.1562992674055,1.0683081883688206,1.4970087098227303
53050104,124320,1.0724375388790428,Uncertain MFD Equality,UncertMFDEquality,5.069777871465327,NORMALIZED_BY_UNCERTAINTY,false,34,1.0465050340948872,1.0465050340948872,-0.3287455469403967,0.34250890611920637,1.9762655594509113,23.34116066768908,599.9296287570982,0.543324448369025,1.1717548596189111
64845891,155485,1.0215049192007495,Uncertain Slip Rate,UncertSlipRate,0.8979192290038078,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.7740219468459177,0.9260484154188893,-0.6412672505258596,-6.442352460018091,7.216647543927555,3617.0205395809267,2916.2551527648784,0.9782685734027022,1.2472801445383224
64845891,155485,1.0215049192007495,Paleoseismic Event Rate,PaleoRate,2.196628376800468,NORMALIZED_BY_UNCERTAINTY,false,75,-0.9944114445836143,1.1639888815242332,-1.018705417193386,-4.319034777811043,1.8013815596118168,148.08485411505637,714.5355174718568,0.9994646880120307,1.405156475818293
64845891,155485,1.0215049192007495,Uncertain MFD Equality,UncertMFDEquality,5.340901891356229,NORMALIZED_BY_UNCERTAINTY,false,34,0.9744774606591257,0.9744774606591257,-0.3410239718352976,0.3179520563294047,1.8477987937627662,20.349181829267103,580.4651533056331,0.5127057127760967,1.0940798397919784
78897494,186635,0.9885138969180757,Uncertain Slip Rate,UncertSlipRate,0.8889189196573452,NORMALIZED_BY_UNCERTAINTY,false,2325,-0.7740276147482154,0.9307842924087057,-0.6462371657922784,-6.444345113524996,7.498131653494954,3660.8299118200644,2892.7030324569128,0.9878519486128157,1.2548109418185491
78897494,186635,0.9885138969180757,Paleoseismic Event Rate,PaleoRate,2.4380299523641416,NORMALIZED_BY_UNCERTAINTY,false,75,-0.9430989322486865,1.0924013546347866,-0.9878497796247165,-4.253082710153808,1.6382965374010097,133.9407885426426,796.1427142024123,0.9531818609410171,1.3363671578456902
